0,8212
1,42471
2,11444
3,4818
4,2555
5,1504
6,973
7,688
8,472
9,341
10,268
11,227
12,174
13,135
14,101
15,90
16,81
17,72
18,55
19,37
20,43
21,34
22,34
23,27
24,29
25,31
26,24
27,19
28,21
29,9
30,10
31,6
32,11
33,9
34,15
35,14
36,9
37,9
38,6
39,5
40,5
41,4
42,6
43,3
44,6
45,7
46,3
47,2
48,2
49,2
50,1
51,3
52,6
53,2
54,1
55,1
56,2
57,3
58,1
59,2
61,1
62,5
64,1
65,1
66,1
67,2
68,4
69,1
70,4
72,1
74,2
77,2
78,1
82,1
83,1
84,1
85,1
87,3
88,2
93,1
97,1
100,1
102,1
109,1
112,2
115,1
118,1
119,1
127,1
129,1
134,1
138,1
143,1
151,1
166,1
183,1
214,1
227,1
282,1
392,1
405,1
454,1
460,1
