0,56902
1,8949
2,3132
3,1639
4,953
5,595
6,454
7,358
8,270
9,205
10,176
11,145
12,134
13,112
14,82
15,70
16,64
17,56
18,55
19,62
20,43
21,35
22,31
23,31
24,28
25,27
26,27
27,26
28,17
29,14
30,19
31,16
32,16
33,17
34,16
35,10
36,9
37,4
38,10
39,7
40,8
41,11
42,12
43,9
44,9
45,10
46,6
47,13
48,6
49,5
50,2
51,11
52,7
53,8
54,5
55,7
56,5
57,4
58,3
59,5
60,7
61,4
62,5
63,1
64,6
65,3
66,8
67,2
68,1
69,3
70,3
71,3
72,3
73,4
74,1
75,6
76,1
77,3
79,4
80,3
81,8
83,1
84,1
85,2
87,2
88,1
89,2
91,2
92,3
93,1
94,1
95,2
96,1
97,2
98,1
99,5
100,1
101,1
102,1
103,4
105,1
107,3
109,3
110,1
111,1
113,2
114,2
115,1
117,5
118,3
121,1
123,1
124,2
125,2
128,1
130,2
132,1
133,2
137,1
138,1
139,2
141,3
142,2
143,1
146,1
147,1
150,1
152,2
153,2
154,1
155,1
157,1
158,3
159,1
161,1
164,1
171,1
173,1
175,1
177,1
180,1
181,1
183,1
184,1
185,2
190,1
192,1
199,1
200,1
201,1
208,1
209,1
217,1
218,1
219,1
223,1
226,1
227,1
231,1
239,1
248,1
249,1
252,1
256,1
266,1
274,1
275,1
278,1
288,2
291,1
302,1
310,1
313,1
327,1
331,1
337,1
341,1
349,2
359,1
368,1
372,1
374,1
401,2
417,1
438,1
464,1
484,1
527,1
584,1
659,1
668,1
866,1
1023,1
1203,1
1340,1
1549,1
3040,1
4770,1
4813,1
5871,1
12251,1
13348,1
