0,0.10911
1,0.56622
2,0.15243
3,0.06383
4,0.03405
5,0.0198
6,0.01283
7,0.00903
8,0.0062
9,0.00439
10,0.00365
11,0.00278
12,0.00214
13,0.00168
14,0.00129
15,0.00129
16,0.00108
17,0.00086
18,0.00071
19,0.00062
20,0.00052
21,0.00032
22,0.00046
23,0.00034
24,0.00038
25,0.00031
26,0.00031
27,0.00022
28,0.00025
29,0.00019
30,0.00016
31,0.00014
32,0.00016
33,7e-05
34,0.0001
35,0.00018
36,7e-05
37,0.0001
38,0.0001
39,0.00012
40,5e-05
41,2e-05
42,8e-05
43,3e-05
44,3e-05
45,7e-05
46,6e-05
47,6e-05
48,2e-05
49,2e-05
50,6e-05
51,6e-05
52,3e-05
53,4e-05
54,3e-05
55,2e-05
56,1e-05
57,1e-05
58,3e-05
59,1e-05
60,5e-05
61,2e-05
62,1e-05
63,4e-05
64,2e-05
66,2e-05
68,3e-05
69,1e-05
70,2e-05
71,1e-05
72,2e-05
73,2e-05
74,1e-05
75,3e-05
76,1e-05
77,1e-05
79,1e-05
80,1e-05
85,1e-05
87,1e-05
88,2e-05
89,3e-05
90,4e-05
92,1e-05
93,1e-05
95,1e-05
96,1e-05
98,1e-05
106,2e-05
109,1e-05
110,1e-05
114,1e-05
126,1e-05
128,2e-05
129,1e-05
131,1e-05
134,1e-05
141,1e-05
143,1e-05
150,1e-05
156,1e-05
160,1e-05
173,1e-05
194,1e-05
211,1e-05
254,1e-05
266,1e-05
340,1e-05
477,1e-05
487,1e-05
558,1e-05
565,1e-05
