0,56840
1,8841
2,3185
3,1606
4,973
5,636
6,495
7,331
8,269
9,229
10,184
11,146
12,125
13,114
14,107
15,84
16,78
17,49
18,58
19,52
20,49
21,35
22,40
23,28
24,20
25,19
26,29
27,24
28,22
29,13
30,19
31,19
32,20
33,17
34,13
35,18
36,17
37,9
38,14
39,11
40,13
41,4
42,7
43,9
44,7
45,18
46,6
47,12
48,8
49,6
50,7
51,8
52,7
53,5
54,6
55,4
56,4
57,6
58,2
59,7
60,7
61,1
62,1
63,3
64,1
65,3
67,3
68,1
69,1
70,4
71,2
72,2
73,1
74,1
75,6
76,3
77,3
78,3
79,3
80,1
81,1
82,4
83,4
84,3
85,5
86,1
87,2
88,2
89,2
90,3
92,4
93,1
94,1
95,1
96,2
97,1
98,2
99,3
101,2
102,1
103,1
108,2
109,1
110,1
111,5
112,1
113,5
114,1
115,3
117,2
118,1
119,2
120,3
121,2
123,1
126,1
128,2
129,2
131,2
132,1
134,1
137,1
138,1
139,2
140,1
141,1
142,1
143,1
144,1
145,2
147,1
150,1
152,1
153,1
154,1
155,1
156,1
158,1
159,1
161,1
162,1
167,2
170,1
172,1
174,1
177,1
179,1
183,1
187,1
189,1
193,1
200,1
204,2
208,1
209,1
212,1
213,2
217,1
221,1
222,2
235,1
238,1
241,1
272,1
283,1
286,1
287,1
295,1
300,2
303,1
308,1
335,1
364,1
400,1
405,1
407,1
450,1
482,1
492,1
561,1
638,1
648,1
657,1
664,1
704,1
779,1
807,1
993,1
997,1
1014,1
1112,1
1483,1
1497,1
1655,1
2649,1
3059,1
3591,1
4726,1
4920,1
5333,1
17117,1
