11104,58
11259,634
18217,364
2975,0
52,11
51,0
502,0
58,15
1627,0
2247,311
9,13
201,36
33,22
3,0
605,0
24,6
11,4
1,14
8,28
17,21
1810,0
162,0
29,0
13,0
3,3
34,0
176,59
6,0
154,3
4402,0
202,27
260,0
61,0
2,0
25,6
1541,46
41,8
6,0
954,0
4,1
5,3
6,0
1,3
6,3
10,0
87,7
86,12
3,0
12,0
110,151
10,8
16,1
15,7
17,4
1,0
2,2
3,1
344,30
3455,0
831,0
467,0
597,54
175,47
1458,136
17,0
94,0
340,0
655,110
156,0
1277,49
1261,66
444,0
68,8
110,2
109,0
1594,0
52,1
336,0
198,0
66,60
790,242
341,100
26,32
368,96
690,0
294,4
129,0
18,13
47,0
147,30
324,0
24,10
283,22
4,0
601,21
1031,38
301,10
152,0
162,8
59,0
63,8
62,29
171,0
2,9
95,0
251,0
14,23
40,1
184,0
2,0
12,2
1323,205
76,3
41,0
17,0
18,3
70,0
8,1
321,109
454,54
330,0
33,0
32,0
15,3
144,30
27,0
4,2
4,13
3,0
2,7
85,0
1,0
47,29
90,13
2,0
172,45
67,24
134,0
4,2
17,2
98,0
73,0
445,0
40,0
49,13
8,1
43,0
55,0
88,1
2,0
21,0
41,6
32,0
10,0
81,10
25,3
10,0
5,2
3,10
10,0
517,30
14,2
22,12
14,0
664,13
307,0
37,55
55,4
32,3
36,0
40,2
3,0
4,0
2,0
64,3
84,0
28,13
29,8
100,5
8,0
142,2
77,4
12,11
7,9
82,7
78,3
88,36
11,0
7,0
33,0
148,0
25,7
54,111
34,18
2,1
3,0
33,0
62,11
1,0
11,16
9,0
327,233
18,6
68,0
5,3
7,0
29,2
5,0
54,0
9,2
26,4
2,0
585,45
1,0
8,13
9,1
9,2
138,0
348,0
18,0
3,0
26,1
222,24
22,7
6,0
591,64
75,42
19,7
40,5
41,50
10,1
290,19
216,11
45,0
21,11
5,0
8,3
47,1
1,3
53,0
10,0
101,5
50,6
19,0
4,16
52,0
7,2
179,0
2,1
94,3
36,4
5,0
7,1
232,0
239,0
73,0
31,0
13,8
37,0
45,5
6,0
299,117
18,10
25,0
70,56
21,14
35,28
11,4
50,0
11,0
6,0
8,0
2,0
290,10
1,1
77,4
9,0
14,0
10,0
104,2
40,0
49,0
26,6
1,9
24,1
16,3
147,0
16,0
22,0
30,35
334,0
33,0
1,0
32,7
2,0
1,90
7,0
17,0
48,4
44,0
15,6
10,5
2,2
4,15
89,10
5,0
7,1
2,0
3,2
29,0
4,5
569,0
170,76
18,0
8,4
4,0
2,12
123,0
22,0
26,3
28,0
33,14
1,2
244,0
3,0
4,0
1,1
13,1
96,4
61,0
52,0
45,11
2,0
2,1
4,0
2,0
25,1
41,16
24,0
4,0
99,0
3,2
57,8
44,16
18,9
10,0
12,0
5,0
25,2
54,8
146,0
153,79
156,25
60,0
2,0
6,0
8,2
1,1
7,0
4,4
99,0
161,0
14,7
5,0
15,6
3,0
27,0
7,7
11,2
90,0
42,0
9,0
6,8
3,0
16,3
10,0
4,4
22,1
7,0
221,0
1,0
6,0
15,4
42,0
5,1
3,0
10,23
77,2
28,0
15,0
81,0
11,26
42,0
1,0
6,0
36,0
2,0
21,15
15,2
114,16
25,5
16,0
63,15
6,0
5,0
77,0
6,19
3,0
2,4
5,0
12,17
3,2
15,4
35,0
80,0
2,0
11,1
23,7
1,0
149,2
119,0
9,10
3,0
3,0
30,0
1,0
111,5
6,2
1,3
115,41
9,0
4,0
56,1
100,22
13,0
3,2
50,9
167,20
25,0
60,0
216,7
4,0
2,0
1,1
61,18
91,22
20,20
92,25
1,0
2,0
2,0
2,0
75,0
17,0
32,5
5,0
13,3
3,0
266,15
7,0
17,5
23,0
1,2
15,0
1,0
1,0
2,8
1,1
102,15
6,0
4,0
74,0
23,0
1,3
17,0
82,0
109,0
69,19
40,55
10,0
2,0
1,0
1,1
5,0
159,10
5,2
2,1
18,0
56,5
1,3
3,9
3,6
83,2
33,0
2,2
15,7
4,0
66,0
65,8
35,17
2,0
83,38
13,0
2,8
60,0
2,0
7,9
30,0
21,21
36,0
19,0
23,0
113,72
1,1
14,0
2,9
6,0
305,49
3,0
14,7
25,0
1,0
9,0
7,0
1,0
1,0
2,0
22,0
2,1
83,20
1,0
2,1
1,0
28,1
46,4
15,0
9,0
32,0
141,22
2,7
1,0
12,0
3,0
132,0
12,2
17,2
46,2
8,21
6,0
34,0
210,0
3,2
3,1
3,3
35,28
2,0
14,0
1,0
3,0
1,0
1,0
1,3
26,4
1,1
2,0
8,7
94,2
5,12
15,0
555,0
2,2
1,9
35,4
5,1
3,0
1,3
13,3
4,0
6,2
3,2
1,0
8,0
1,0
45,11
1,0
1,1
36,2
16,0
1,0
4,0
1,0
8,0
4,4
15,0
13,2
8,2
3,1
1,2
13,18
2,1
119,35
1,0
5,3
1,0
36,0
3,0
159,74
3,4
2,0
5,2
3,0
18,0
2,3
1,0
12,6
8,0
6,8
39,10
201,0
6,0
76,0
1,0
153,0
1,5
2,0
3,1
80,0
131,18
11,2
2,0
8,3
24,0
2,0
4,0
9,8
171,18
2,3
1,1
3,1
7,2
1,2
11,0
1,0
7,0
7,3
12,0
9,6
59,0
96,0
62,0
48,12
3,1
2,3
5,10
3,1
8,2
7,0
1,0
2,1
56,0
41,5
2,1
1,0
8,5
20,3
21,5
16,4
61,0
326,0
25,10
40,0
180,0
264,0
155,16
99,20
135,0
69,28
337,0
6,8
63,19
191,0
8,0
1,0
7,3
89,15
70,10
12,5
12,11
59,0
27,3
55,1
18,0
10,0
15,0
101,0
19,2
10,3
388,14
7,3
19,0
121,3
7,1
16,0
205,25
151,0
2,7
2,0
11,0
2,0
3,0
8,4
18,0
6,5
164,0
100,21
46,0
35,5
105,15
126,146
51,7
2,17
23,0
62,27
21,0
55,21
47,36
232,23
181,0
35,0
5,0
48,0
1,0
24,27
39,11
53,0
12,0
8,0
1,0
2,0
2,2
9,0
24,0
10,6
6,29
2,0
45,6
3,3
10,0
9,0
79,0
144,0
1,0
9,1
14,4
1,0
1,0
6,0
5,5
46,11
8,1
6,2
1,0
3,0
9,2
1,0
52,0
12,5
71,0
8,9
1,0
29,15
4,9
44,4
3,1
4,1
31,0
33,1
7,2
47,11
32,0
1,0
31,21
2,0
2,1
8,0
1,6
17,0
12,7
1,0
1,0
14,1
7,0
5,2
12,1
21,2
67,0
3,0
9,1
45,0
2,0
3,0
4,0
12,0
57,0
9,0
1,1
2,3
209,26
27,4
9,0
1,1
8,0
31,0
9,0
1,0
7,0
17,0
1,0
66,0
15,2
9,1
2,4
7,0
3,1
2,0
67,0
3,2
85,21
19,0
76,0
5,6
3,2
10,0
14,4
29,10
6,10
14,6
56,0
83,20
113,20
22,14
4,0
24,0
28,0
5,0
3,2
106,49
105,0
5,0
2,0
16,1
5,5
15,0
25,0
4,0
2,0
2,1
1,0
2,0
2,0
16,0
9,1
1,0
2,0
40,0
60,62
1,0
1,0
5,0
10,2
1,1
8,1
25,1
1,0
1,0
18,3
1,0
9,1
23,0
1,0
2,0
172,0
15,0
15,5
24,0
1,0
1,0
1,1
4,0
34,3
2,0
41,2
1,1
5,1
1,0
4,1
79,3
4,15
56,4
19,5
1,0
1,0
9,3
4,0
5,1
8,5
1,2
1,1
78,0
4,0
58,0
4,1
2,3
25,0
1,1
1,0
36,0
2,0
5,0
1,0
16,8
6,0
9,2
1,0
44,0
3,4
15,0
28,12
18,0
11,0
39,0
21,4
11,2
10,6
16,0
2,0
17,10
1,0
7,0
16,0
3,1
61,116
6,0
4,6
3,0
2,1
7,6
5,0
15,6
4,1
2,0
9,3
1,0
1,2
1,1
95,0
8,5
2,1
61,0
30,0
5,0
34,0
103,38
6,0
14,0
2,0
11,9
40,0
8,0
90,0
27,11
7,0
61,0
6,1
5,11
21,0
1,0
2,0
36,0
29,10
59,2
31,1
1,1
8,0
1,1
2,0
5,0
40,0
15,5
13,0
3,0
203,20
124,67
25,1
4,3
4,11
21,0
8,16
22,0
76,7
1,0
13,0
2,7
77,0
14,1
9,3
29,2
4,0
2,1
17,3
6,0
1,4
10,0
6,1
13,1
3,3
1,0
498,0
1,0
7,3
19,0
17,7
168,25
2,1
2,0
58,2
7,0
5,0
4,1
4,1
7,6
2,2
16,0
7,0
31,16
3,1
47,3
1,0
4,4
44,0
31,4
2,0
1,3
5,0
17,2
18,0
10,34
17,0
1,0
44,0
1,0
3,2
1,8
25,0
4,3
3,0
222,0
7,0
14,0
1,3
2,3
8,31
9,0
1,0
8,2
3,0
126,42
1,1
1,1
9,2
4,6
1,0
1,0
3,0
99,16
235,0
7,0
45,19
35,0
39,0
29,0
4,8
36,7
15,0
4,0
58,1
2,0
29,0
3,0
20,0
19,3
13,17
22,0
36,10
12,2
21,0
4,0
162,6
26,0
14,8
3,0
31,2
12,0
6,27
16,0
2,1
15,0
2,0
115,0
40,35
15,0
15,4
51,0
6,4
5,8
28,0
13,3
3,0
2,0
7,2
11,36
4,0
12,1
16,0
8,0
36,0
3,6
8,1
4,0
45,0
2,0
2,1
5,2
38,0
8,0
34,6
20,4
6,0
43,0
13,10
50,0
7,1
7,5
14,0
5,0
2,1
10,0
2,0
7,5
2,0
31,0
9,0
1,0
12,0
10,13
2,0
10,0
3,2
1,0
3,0
56,0
2,1
18,3
3,4
5,0
47,38
11,0
18,20
32,0
3,3
2,0
2,2
25,126
4,4
12,0
7,1
6,3
27,0
14,1
2,5
2,0
4,0
8,0
1,2
24,17
1,5
3,1
7,1
1,10
21,0
5,0
3,0
18,2
38,16
3,5
174,0
24,8
6,13
9,0
2,0
13,0
1,1
107,1
61,0
6,1
5,0
2,0
2,4
14,1
2,2
7,2
13,0
1,0
27,5
5,0
5,1
65,9
5,0
16,1
5,0
7,0
1,0
72,12
44,10
15,1
13,3
2,1
9,2
1,4
17,0
1,0
9,0
7,0
1,0
75,12
3,5
41,0
10,17
3,0
6,0
1,0
1,0
3,1
4,1
1,0
2,2
8,5
4,0
2,0
8,0
1,0
21,9
1,1
1,0
16,0
39,1
2,1
7,0
1,1
3,0
40,19
2,0
26,18
2,1
1,0
1,1
1,0
2,4
2,0
2,0
1,0
1,0
6,2
3,1
1,0
108,0
15,0
24,0
22,11
55,12
5,4
53,0
3,14
70,0
50,0
5,1
8,0
8,12
6,2
1,0
4,2
55,3
1,3
35,0
1,0
5,1
1,0
18,6
23,0
6,1
1,0
31,1
1,0
2,0
7,8
