0,10743
1,56819
2,15413
3,6461
4,3476
5,1925
6,1229
7,841
8,619
9,440
10,334
11,265
12,205
13,177
14,127
15,111
16,113
17,86
18,64
19,52
20,46
21,45
22,25
23,33
24,23
25,29
26,22
27,15
28,13
29,16
30,13
31,13
32,10
33,16
34,8
35,9
36,8
37,12
38,6
39,8
40,4
41,3
42,3
43,2
44,6
45,6
46,2
47,4
48,4
49,5
50,1
51,4
52,2
53,1
54,2
55,4
56,2
57,5
58,4
59,1
60,2
62,1
64,2
65,3
66,3
67,1
69,1
70,3
71,2
72,1
73,1
74,1
75,2
77,3
79,3
82,1
86,1
87,1
89,1
91,2
92,1
93,1
95,1
96,1
104,1
106,1
111,1
116,1
118,1
119,1
122,2
123,1
124,1
129,1
134,1
135,1
137,1
149,1
153,1
154,1
181,1
190,1
193,1
219,1
252,1
275,1
355,1
582,1
673,1
