0,0.10902
1,0.56979
2,0.15118
3,0.06481
4,0.03403
5,0.01947
6,0.01269
7,0.00858
8,0.00612
9,0.00451
10,0.00313
11,0.00263
12,0.00183
13,0.00153
14,0.00135
15,0.00113
16,0.00074
17,0.00074
18,0.00074
19,0.00065
20,0.00052
21,0.00034
22,0.00046
23,0.0003
24,0.00034
25,0.00029
26,0.00023
27,0.00019
28,0.00019
29,0.00014
30,0.00015
31,0.00016
32,8e-05
33,7e-05
34,6e-05
35,9e-05
36,0.00013
37,9e-05
38,9e-05
39,7e-05
40,6e-05
41,7e-05
42,2e-05
43,3e-05
44,6e-05
45,4e-05
46,8e-05
47,8e-05
48,3e-05
49,6e-05
50,3e-05
51,2e-05
52,4e-05
53,4e-05
54,5e-05
55,2e-05
56,2e-05
57,3e-05
58,1e-05
59,1e-05
60,2e-05
61,5e-05
62,3e-05
63,2e-05
64,2e-05
66,2e-05
68,1e-05
70,3e-05
72,1e-05
74,1e-05
77,1e-05
79,1e-05
80,1e-05
81,1e-05
84,1e-05
87,1e-05
91,1e-05
95,1e-05
96,1e-05
98,1e-05
101,1e-05
104,1e-05
110,1e-05
122,1e-05
131,1e-05
134,1e-05
137,1e-05
138,1e-05
141,1e-05
142,1e-05
145,1e-05
155,1e-05
201,1e-05
207,1e-05
223,1e-05
264,1e-05
321,1e-05
366,1e-05
440,1e-05
467,1e-05
523,1e-05
914,1e-05
